,Origination_channel,Seller,ORIG_INT_R,ORIG_UPB,ORIG_LOAN_T,ORIG_LTV,ORIG_CLTV,NUM_BOR,ORIG_DTIR,BOR_C_SCORE,FST_TIME_IND,LOAN_PURPOSE,NUM_UNITS,OCC_TYPE,PROP_STATE,ZIP_SHORT,PRIM_INS_PERC,PROD_TYPE,CO_BOR_C_SCORE,INSUR_TYPE,RELOC_IND,Default
0.494083186,C,WELLS FARGO BANK,6.080287995,12613.59946,195,85.13187627,90.04216687,1,49.70090003,421.5719468,N,P,3,P,KY,164,8.934379464,FRM,391.2196402,1,N,1
0.935707297,R,STONEGATE MORTGAGE CORPORATION,6.950196437,40500.54772,195,88.0783101,86.28817975,1,62.99005152,430.6892404,Y,P,4,P,GU,121,9.873207597,FRM,432.0696301,1,N,1
0.16397693,R,WELLS FARGO BANK,6.05615833,38794.32236,195,88.19216325,88.67117208,1,51.41649259,318.9381981,Y,P,1,P,PR,583,8.1017661,FRM,382.8457995,1,N,1
0.231585838,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.498120943,281519.5679,195,83.91080421,101.5621057,1,50.88703374,438.2922311,N,P,4,P,PA,114,8.695193953,FRM,437.3270455,1,N,1
0.020882278,C,WELLS FARGO BANK,6.355715985,288443.7122,195,81.7421608,86.01016912,1,56.68788331,460.6755163,N,P,1,P,WI,287,1.458053539,FRM,341.4258276,1,N,1
0.540628621,R,WELLS FARGO BANK,5.865328921,111388.7985,195,85.90140798,100.0735238,1,57.23126107,363.8547739,Y,C,1,P,NY,319,9.943288729,FRM,438.3308901,1,N,1
0.369952914,C,WELLS FARGO BANK,7.099976877,236820.2839,195,80.70734131,96.39937733,1,46.54017719,494.9498927,Y,P,2,P,GU,51,7.05179002,FRM,331.4907649,1,N,1
0.397218174,R,STONEGATE MORTGAGE CORPORATION,6.393775899,180336.6644,195,87.6223191,107.2307271,1,49.1473985,345.6998924,Y,P,2,P,PA,423,1.170410569,FRM,427.4256158,1,N,1
0.809048752,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.588180967,281294.3668,195,87.95980895,108.0667529,1,49.85434902,491.9241007,N,P,2,P,MI,536,9.274442393,FRM,302.8752042,1,N,1
0.162440811,R,WELLS FARGO BANK,6.915537874,84379.26759,195,83.56817561,106.3523276,1,51.50825146,465.5685602,Y,P,1,P,SD,153,6.381062166,FRM,493.1561479,1,N,1
0.625701392,C,WELLS FARGO BANK,5.207391822,91096.12338,195,82.38796557,108.6697368,1,56.7773178,492.6709684,Y,P,2,P,RI,176,5.532262732,FRM,356.5295368,1,N,1
0.256567995,C,WELLS FARGO BANK,7.212678422,169988.3275,195,83.16671937,92.17060833,1,46.18471124,318.5632767,N,C,4,P,WI,228,3.424237813,FRM,405.6883854,1,N,1
0.669631483,C,STONEGATE MORTGAGE CORPORATION,7.593369643,222009.9892,195,87.4070337,87.30029185,1,53.3924202,357.6318579,Y,C,1,P,WY,688,8.597549977,FRM,495.5178085,1,N,1
0.974579162,R,WELLS FARGO BANK,5.77342119,225643.7973,195,83.81457613,102.8373241,1,60.5878906,483.1441771,N,C,3,P,MN,613,8.572956719,FRM,345.0333499,1,N,1
0.281200056,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.3965278,133697.5849,195,86.31027837,97.5709362,1,45.90433605,363.7024726,N,P,2,P,DC,9,3.253368707,FRM,345.7015679,1,N,1
0.616729384,R,STONEGATE MORTGAGE CORPORATION,7.513826673,18134.1792,195,88.03437183,89.84886025,1,58.74532588,467.5684908,N,P,1,P,RI,688,7.433055194,FRM,329.3104582,1,N,1
0.82369523,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.76947203,183965.4957,195,88.202776,117.5320211,1,61.14837112,300.6644111,N,C,1,P,HI,440,7.975302144,FRM,329.0731556,1,N,1
0.526070843,C,WELLS FARGO BANK,7.676494613,286756.2089,195,82.84071917,110.0951408,1,62.519623,303.0915474,Y,C,2,P,TN,79,4.907301679,FRM,389.7681995,1,N,1
0.843896075,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.33190032,198519.2699,195,82.59961399,107.5071654,1,52.26896441,303.4044798,N,P,3,P,MN,336,9.225702094,FRM,410.1599275,1,N,1
0.861665427,R,WELLS FARGO BANK,6.785796608,95146.77999,195,81.25978255,87.40210799,1,47.91854855,416.5815526,Y,P,2,P,WY,130,4.29238291,FRM,418.2468636,1,N,1
0.42012015,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.942180636,223553.9586,195,88.26328957,116.4592321,1,54.62853809,310.8682781,N,P,1,P,AZ,665,3.382373035,FRM,349.8095023,1,N,1
0.979871875,R,WELLS FARGO BANK,6.847545886,171510.6631,195,86.04079638,108.105809,1,54.97759581,417.2527784,N,P,3,P,FL,259,3.502145324,FRM,409.1828855,1,N,1
0.792414225,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.727654275,163722.7294,195,81.70526843,93.76855935,1,48.40430948,467.1292328,Y,P,2,P,AR,500,5.10086108,FRM,423.6520633,1,N,1
0.3199777,C,WELLS FARGO BANK,7.423557201,108283.4126,195,82.81781038,88.3286047,1,54.23872388,442.8085237,N,C,2,P,IA,804,6.248890255,FRM,357.0178031,1,N,1
0.692968256,C,WELLS FARGO BANK,7.15111705,123719.2456,195,85.38165243,109.1969227,1,53.49758009,499.7070284,Y,P,2,P,DC,145,7.373212792,FRM,389.1162825,1,N,1
0.92440947,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.178361742,296654.4768,195,83.15558674,101.704683,1,43.4546581,383.6688658,Y,C,2,P,CA,625,5.243776279,FRM,467.5476592,1,N,1
0.777975037,R,WELLS FARGO BANK,7.775942806,162723.613,195,82.06480865,87.42761097,1,54.48610171,311.2024583,Y,P,2,P,DC,532,2.874879141,FRM,442.2326918,1,N,1
0.110993772,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.798455952,9074.487716,195,84.48508535,90.80691753,1,53.49998778,353.9744672,N,C,1,P,MI,467,9.065264713,FRM,489.5600714,1,N,1
0.008666719,C,DITECH FINANCIAL LLC,5.775905728,151691.1702,195,83.46011332,111.7304516,1,63.83736051,402.408542,N,P,1,P,MA,702,5.475341447,FRM,468.1441489,1,N,1
0.40944512,R,DITECH FINANCIAL LLC,5.490720328,53224.74113,195,80.65411957,105.238417,1,57.11349529,391.4127813,N,P,1,P,ID,429,2.563755819,FRM,446.596647,1,N,1
0.998200647,R,WELLS FARGO BANK,5.376139636,90631.39818,195,85.25826892,106.046783,1,63.70803589,480.5162203,Y,P,1,P,CT,348,9.599837465,FRM,372.3351229,1,N,1
0.936761883,C,"FLAGSTAR BANK, FSB",7.251008332,251343.2323,195,87.53153012,89.64593407,1,63.15873801,356.5295368,N,P,2,P,OK,71,2.387446426,FRM,436.483969,1,N,1
0.016173748,C,WELLS FARGO BANK,6.761579988,210842.8787,195,82.02501578,91.5275091,1,44.72754866,367.8952022,N,P,3,P,NY,86,8.457588532,FRM,440.5186491,1,N,1
0.815817979,C,"FLAGSTAR BANK, FSB",5.887554455,69046.55545,195,85.30420775,85.2224118,1,62.7969653,457.336262,Y,C,1,P,GA,39,6.579406469,FRM,341.855413,1,N,1
0.265070987,R,WELLS FARGO BANK,5.112754235,96593.2194,195,87.69316312,88.3520343,1,47.92148853,323.9247343,N,P,1,P,MO,591,2.033573802,FRM,475.9324997,1,N,1
0.317238512,C,STONEGATE MORTGAGE CORPORATION,6.689374165,68977.71166,195,82.15626853,96.60599626,1,45.99842125,407.8366455,Y,C,1,P,CA,769,1.656642623,FRM,347.5204672,1,N,1
0.820416704,C,WELLS FARGO BANK,7.212155236,116201.9056,195,81.86485325,112.1689579,1,53.44662141,439.1486736,N,P,2,P,GA,543,4.476755606,FRM,474.6926584,1,N,1
0.322324022,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.988141167,3038.011215,195,86.03719648,95.69900495,1,50.82572594,401.675301,Y,P,1,P,GU,591,3.243849458,FRM,395.2032704,1,N,1
0.079126234,C,WELLS FARGO BANK,7.458903045,49388.17858,195,86.04849664,112.4979661,1,62.3841474,442.2326918,N,C,3,P,IA,191,5.896143253,FRM,362.0887824,1,N,1
0.097246643,C,WELLS FARGO BANK,5.741437489,38493.35213,195,80.26532507,89.43823119,1,43.95105875,409.4345577,Y,P,2,P,ND,645,8.930944909,FRM,407.6673824,1,N,1
0.101270895,C,WELLS FARGO BANK,7.933067691,267301.0423,195,84.71549212,92.95755756,1,58.68032769,369.1567085,N,P,1,P,NY,359,8.229382408,FRM,398.7433764,1,N,1
0.321144827,C,"FLAGSTAR BANK, FSB",7.289493932,187816.4995,195,83.67166469,97.0151967,1,59.48274319,392.8480691,N,P,1,P,CA,447,8.197177748,FRM,420.6067159,1,N,1
0.498117738,R,WELLS FARGO BANK,6.266364975,296736.5985,195,85.18773247,87.63990499,1,54.16509528,330.1428505,Y,P,1,P,LA,652,5.242579911,FRM,338.3315536,1,N,1
0.038860374,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.45852236,86079.76638,195,83.56311534,116.8539217,1,54.4380903,309.4989,N,P,2,P,NY,748,7.400441683,FRM,429.0869646,1,N,1
0.776433787,R,WELLS FARGO BANK,7.526378485,111235.884,195,82.95602376,102.4533702,1,47.77463783,482.5724651,N,P,2,P,MO,624,4.858441562,FRM,495.9120747,1,N,1
0.989882726,C,"FLAGSTAR BANK, FSB",5.11713034,239931.3199,195,85.72050229,98.45906482,1,49.50408904,331.4207778,N,P,1,P,AZ,524,8.175846664,FRM,398.6736433,1,N,1
0.466996089,C,WELLS FARGO BANK,5.748373235,274280.5552,195,81.73059977,100.5954518,1,63.84716451,445.1319501,Y,P,2,P,WV,497,5.973143955,FRM,318.1227829,1,N,1
0.672524871,R,WELLS FARGO BANK,7.865821897,260429.8903,195,81.52701339,86.64021446,1,48.88558056,448.0383221,Y,P,2,P,CA,60,4.464472832,FRM,427.1744106,1,N,1
0.799686026,C,STONEGATE MORTGAGE CORPORATION,6.177048003,135640.8207,195,84.49802018,119.9652611,1,59.4066497,316.8676506,N,P,2,P,ND,300,3.068205531,FRM,455.9815394,1,N,1
0.653413909,C,WELLS FARGO BANK,6.482879495,27465.43516,195,81.9107121,100.3843555,1,46.16487944,304.7118814,Y,P,3,P,GU,469,2.990714871,FRM,484.236559,1,N,1
0.269904539,R,STONEGATE MORTGAGE CORPORATION,5.594741527,167601.2221,195,87.82289336,90.45987343,1,52.86776835,441.1825142,Y,P,3,P,DC,772,2.194357545,FRM,395.6546195,1,N,1
0.403802959,C,DITECH FINANCIAL LLC,5.172576289,247821.6213,195,87.42749236,105.1604136,1,53.2428736,419.5484415,N,P,1,P,IN,209,4.949163251,FRM,487.9344224,1,N,1
0.453630038,C,STONEGATE MORTGAGE CORPORATION,5.479081392,108226.5819,195,87.60292465,90.49405538,1,58.52478221,377.8242138,Y,C,2,P,CA,674,1.434956459,FRM,359.5932857,1,N,1
0.626458516,R,WELLS FARGO BANK,6.458883751,22490.76432,195,82.53134016,101.2388992,1,63.87522334,367.5938389,Y,P,1,P,MO,369,9.081195022,FRM,350.8747526,1,N,1
0.716174528,R,STONEGATE MORTGAGE CORPORATION,7.028657299,84971.34524,195,80.60525967,87.16920903,1,50.65718015,347.4668709,N,P,3,P,IL,268,8.500952938,FRM,481.6712357,1,N,1
0.821000606,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.732203651,98724.4389,195,81.86048468,89.31535626,1,60.54993781,362.8388417,N,P,1,P,IL,470,8.407034894,FRM,472.6149502,1,N,1
0.223346644,R,WELLS FARGO BANK,7.351281844,155772.4275,195,80.30019271,112.4586545,1,45.13370994,310.8236749,Y,P,2,P,GU,145,6.104599494,FRM,449.0185343,1,N,1
0.013920581,C,WELLS FARGO BANK,5.187589842,194570.551,195,82.35391563,94.78995944,1,60.76071641,459.8742131,Y,C,1,P,NY,322,8.52533951,FRM,369.1008315,1,N,1
0.644735418,R,WELLS FARGO BANK,7.023116676,229149.1245,195,83.90952921,119.6407437,1,46.70910099,318.5019494,N,P,2,P,NY,170,9.938389222,FRM,419.1602561,1,N,1
0.684742282,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.03992455,63963.07482,195,83.83828548,86.46176947,1,59.15430168,380.8374652,Y,P,3,P,KS,261,7.631202257,FRM,304.6028557,1,N,1
0.49338484,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.472567935,239038.9159,195,86.54161041,91.65503721,1,49.80326852,499.5834028,Y,C,2,P,MO,786,3.092247474,FRM,397.0891335,1,N,1
0.057912081,R,WELLS FARGO BANK,6.050394212,52884.2127,195,80.68426761,112.2499183,1,55.93757111,342.4426358,Y,P,2,P,MN,120,8.77918999,FRM,475.8306442,1,N,1
0.068794334,C,WELLS FARGO BANK,5.766779456,141784.8579,195,85.14222965,116.8247299,1,44.04048294,413.4758256,Y,P,2,P,GU,626,2.867414228,FRM,356.0395846,1,N,1
0.789108861,C,"FLAGSTAR BANK, FSB",5.309518269,148690.8211,195,88.3257369,99.95248813,1,46.21487451,376.072252,Y,P,2,P,ID,597,3.409837889,FRM,366.0345819,1,N,1
0.33133982,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.995908681,175831.8998,195,81.52750399,85.45152118,1,51.39306741,321.8444811,Y,P,3,P,DC,544,8.434979693,FRM,368.4562908,1,N,1
0.750370039,C,WELLS FARGO BANK,7.364493838,214640.1176,195,80.81288979,91.3004364,1,52.58892023,406.1507328,N,P,2,P,DC,499,8.310490419,FRM,432.0828324,1,N,1
0.97848581,R,WELLS FARGO BANK,6.798516816,51967.93214,195,82.17099544,93.44736072,1,43.69351289,362.1162747,Y,P,1,P,NY,704,8.274271068,FRM,473.8388996,1,N,1
0.530324093,R,WELLS FARGO BANK,6.12605823,140648.2999,195,81.49803954,119.7565786,1,44.5787536,473.3710403,Y,P,1,P,ME,702,2.503320794,FRM,407.5543564,1,N,1
0.057622235,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.650954909,152217.5472,195,80.53248631,111.5320452,1,63.59784329,398.6736433,Y,P,3,P,IL,592,8.845800206,FRM,401.2168491,1,N,1
0.236876915,R,WELLS FARGO BANK,5.063053873,244326.6505,195,80.59000978,97.15830017,1,47.63465294,420.5595675,Y,P,1,P,GU,511,3.250901906,FRM,310.3404982,1,N,1
0.078461093,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.331229342,200130.6538,195,80.20095425,110.2850922,1,55.89182314,410.1599275,Y,P,2,P,ND,50,9.768812699,FRM,483.1441771,1,N,1
0.557330369,R,STONEGATE MORTGAGE CORPORATION,5.036714385,113963.9935,195,82.34715124,111.5576039,1,44.49701172,401.8508059,Y,P,3,P,MA,112,6.954443387,FRM,437.108946,1,N,1
0.923286003,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.002163241,274817.9501,195,87.84134615,114.4220896,1,56.41309529,372.6514951,N,P,1,P,VT,734,5.82537123,FRM,348.812917,1,N,1
0.979401874,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.268578405,139023.2369,195,85.76314895,85.57894237,1,43.39789935,332.8295788,N,P,3,P,ND,309,6.221171956,FRM,367.3305853,1,N,1
0.729693602,C,WELLS FARGO BANK,5.307688294,190635.2489,195,86.42497506,100.5147997,1,59.64224867,483.1533488,N,P,1,P,CT,335,5.850530108,FRM,389.1496175,1,N,1
0.365608191,C,WELLS FARGO BANK,7.605419628,86643.04649,195,85.57782031,97.52361881,1,51.19109393,314.2486319,Y,P,4,P,WA,220,5.463907848,FRM,498.7446342,1,N,1
0.365663621,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.688693146,92022.08108,195,81.28153572,117.9819328,1,49.33414855,306.466147,N,P,4,P,ND,405,5.489145953,FRM,492.8333845,1,N,1
0.00328949,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.004000182,35222.35726,195,86.1185721,99.27063309,1,59.61599696,300.0265472,Y,P,1,P,NC,642,4.025476495,FRM,479.7222859,1,N,1
0.002293284,R,WELLS FARGO BANK,6.384789517,17316.8205,195,84.95494656,118.8707513,1,48.59001483,452.4591218,Y,P,2,P,NY,610,5.271817966,FRM,494.4379873,1,N,1
0.179632949,R,WELLS FARGO BANK,7.683206193,183431.9498,195,87.97022203,99.74948895,1,53.32030759,481.1633615,Y,C,2,P,GU,486,2.888140868,FRM,418.8575728,1,N,1
0.633464585,R,WELLS FARGO BANK,7.88497651,195065.9414,195,87.07603273,95.50660498,1,60.31542032,462.4372654,N,P,1,P,IL,569,3.304734005,FRM,357.6318579,1,N,1
0.797372117,R,WELLS FARGO BANK,7.979170926,265481.1493,195,82.46520584,116.4457509,1,56.77616174,483.9322547,N,P,2,P,VI,283,6.101451369,FRM,458.3818843,1,N,1
0.745532536,R,WELLS FARGO BANK,5.542907197,133850.5759,195,80.55440575,101.0230932,1,45.83271046,406.4808603,Y,P,1,P,MT,114,4.901974911,FRM,330.7204226,1,N,1
0.075023507,C,"FLAGSTAR BANK, FSB",6.003408535,185630.6998,195,84.9760959,104.2362857,1,53.76174636,454.3088073,N,C,3,P,WI,391,5.190363366,FRM,481.1633615,1,Y,1
0.859878435,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.811803251,61058.02616,195,87.49720868,110.4364656,1,56.99567838,480.8755907,N,P,1,P,NE,167,3.484612913,FRM,482.8829289,1,N,1
0.699685035,C,WELLS FARGO BANK,5.551249418,279647.1263,195,81.00533269,85.42639859,1,47.57473702,437.2775905,N,P,1,P,DC,85,6.154510473,FRM,386.5605076,1,N,1
0.564290663,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.997149097,65885.02165,195,86.69814673,115.2809297,1,45.10586691,373.2398384,Y,P,2,P,NM,31,3.192585552,FRM,327.9452933,1,N,1
0.097096188,C,WELLS FARGO BANK,6.001002884,205818.6431,195,83.33415841,109.2271398,1,51.27605883,399.5319511,N,P,1,P,NY,269,4.578187458,FRM,330.1779731,1,N,1
0.829499691,C,DITECH FINANCIAL LLC,5.599041589,65782.11604,195,87.39164458,114.0362998,1,46.80853979,359.3760864,N,P,2,P,CA,689,5.109341343,FRM,472.470291,1,N,1
0.195911533,C,"FLAGSTAR BANK, FSB",7.805514649,173252.812,195,87.76995879,102.4518875,1,58.44006775,488.1851985,N,P,1,P,HI,585,9.932851719,FRM,492.0452351,1,N,1
0.389550066,R,WELLS FARGO BANK,7.709666138,89705.15802,195,87.4853862,103.0402659,1,45.15635863,454.7667422,Y,P,2,P,MA,241,4.216182063,FRM,300.0265472,1,N,1
0.956951324,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.262254574,95012.55655,195,87.04414069,119.3572348,1,62.17150497,320.4137809,Y,P,1,P,ID,108,8.215594147,FRM,430.6597437,1,N,1
0.917588343,C,"FLAGSTAR BANK, FSB",7.748299731,135790.9172,195,85.0734914,104.0207522,1,61.41783176,399.509168,N,C,2,P,GA,471,8.688633651,FRM,315.0106919,1,N,1
0.766872497,C,STONEGATE MORTGAGE CORPORATION,6.787568166,186111.4775,195,86.39232574,94.4679031,1,44.14922608,325.1062096,Y,P,3,P,VA,689,7.731113228,FRM,428.7106948,1,N,1
0.365636845,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.343308668,213404.2193,195,86.27460503,90.31856822,1,55.38907236,356.0395846,Y,P,1,P,ID,238,1.391907285,FRM,392.6000996,1,N,1
0.543720233,R,STONEGATE MORTGAGE CORPORATION,5.929176598,262640.1906,195,81.53415109,88.73469809,1,62.82626342,302.1623725,N,C,1,P,MN,806,6.000557665,FRM,332.8295788,1,N,1
0.896479175,R,WELLS FARGO BANK,6.13930383,108156.1342,195,85.97168773,117.2423992,1,44.57402559,360.5632352,Y,P,2,P,MI,747,7.328642184,FRM,321.0576952,1,N,1
0.780925473,R,STONEGATE MORTGAGE CORPORATION,7.872871371,142254.6006,195,84.32133291,94.51589757,1,55.09510532,359.0072261,Y,P,3,P,MD,786,1.30503448,FRM,357.614062,1,N,1
0.822605612,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.459624108,36477.28504,195,82.31757904,103.6162366,1,50.41599113,312.2365116,N,P,1,P,ND,369,9.143499097,FRM,462.367725,1,N,1
0.590564549,C,"FLAGSTAR BANK, FSB",7.432237946,75775.20147,195,82.43444769,106.2901118,1,49.64496426,421.3572695,N,P,3,P,DC,260,9.884731369,FRM,479.4199493,1,N,1
0.266141044,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.845156297,24189.63324,195,81.97388623,118.9817856,1,55.72705301,409.1828855,Y,P,1,P,NE,308,5.348315218,FRM,373.2179209,1,N,1
0.471359322,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.972329607,53085.59317,195,87.05076915,108.2322953,1,49.5526115,448.0123529,Y,P,1,P,PR,542,2.135251318,FRM,440.9298974,1,N,1
0.49803311,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.259261402,281129.8381,195,87.95780776,118.5932787,1,60.93125848,396.6234026,Y,P,2,P,GU,607,6.954954703,FRM,421.6726185,1,N,1
0.290176557,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.853511592,150651.8198,195,88.09673584,99.14143353,1,49.10661318,340.2891515,N,C,2,P,CA,399,2.440646677,FRM,457.5410493,1,N,1
0.478610448,R,"FLAGSTAR BANK, FSB",5.007758881,89472.91384,195,83.71974883,101.5324696,1,43.29774536,405.6290853,Y,P,1,P,TX,637,3.224395741,FRM,403.6124792,1,N,1
0.549044381,R,WELLS FARGO BANK,6.364558158,276233.9427,195,85.4017492,93.56357041,1,57.77710797,416.5372947,Y,P,3,P,NV,381,5.327995225,FRM,310.0260243,1,N,1
0.079445605,R,STONEGATE MORTGAGE CORPORATION,7.402884767,279070.3766,195,86.87145618,86.24178734,1,53.20555104,380.7078645,N,P,2,P,DC,570,9.528616309,FRM,484.1217781,1,N,1
0.774516655,C,WELLS FARGO BANK,6.959742853,129592.9782,195,87.2136469,118.9465611,1,61.32938248,331.2532007,N,P,3,P,NH,96,4.075492804,FRM,464.1811468,1,N,1
0.323797211,R,"FLAGSTAR BANK, FSB",5.957584662,184862.524,195,86.1911043,97.54387944,1,60.86155175,414.593547,Y,P,1,P,AR,660,8.282485507,FRM,343.6909481,1,N,1
0.179745228,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.444075186,76661.17657,195,83.54862566,103.6115337,1,57.95658898,461.0086645,Y,C,2,P,MS,491,8.540692046,FRM,496.8861673,1,N,1
0.322497856,R,"FLAGSTAR BANK, FSB",6.076422216,120416.9564,195,83.83118693,99.42652585,1,43.43605148,472.1901955,Y,P,2,P,GU,95,6.675658127,FRM,410.6049684,1,N,1
0.064869875,R,WELLS FARGO BANK,7.414183242,230621.1691,195,84.93392178,97.06513939,1,63.65613789,477.5369914,Y,P,4,P,RI,573,6.851081408,FRM,368.5656669,1,N,1
0.582703689,R,WELLS FARGO BANK,7.558008901,102105.0449,195,80.97006141,88.83719729,1,51.56096684,338.1238214,N,P,3,P,WY,669,6.849532794,FRM,320.4137809,1,N,1
0.403949185,R,STONEGATE MORTGAGE CORPORATION,7.959936094,27048.85363,195,85.73883532,102.232779,1,60.85730289,349.6072955,N,P,3,P,CA,322,1.556599409,FRM,367.8952022,1,N,1
0.826624342,C,WELLS FARGO BANK,7.559906873,206791.3158,195,86.06816619,96.44338994,1,52.91029917,304.8027719,N,P,1,P,NV,751,8.604515047,FRM,443.0981016,1,N,1
0.338860852,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.264390473,78639.81511,195,80.27766895,104.4340622,1,50.78377444,433.7393755,Y,P,2,P,PA,199,3.018156369,FRM,305.028393,1,N,1
0.426383069,R,WELLS FARGO BANK,5.412119008,248289.1328,195,86.68974016,115.9917386,1,49.60269557,416.5545036,N,C,2,P,WA,694,5.436049463,FRM,472.4222744,1,N,1
0.24085964,C,WELLS FARGO BANK,5.130741262,261740.6181,195,84.49135271,109.1225685,1,63.15438978,480.0967242,Y,C,1,P,TX,658,6.173736149,FRM,367.6753537,1,N,1
0.221770186,R,WELLS FARGO BANK,6.079211572,241909.0458,195,84.34340862,95.20190525,1,54.67402186,375.5200318,Y,P,3,P,NE,758,7.2452505,FRM,442.5886081,1,N,1
0.324612068,R,WELLS FARGO BANK,5.140176033,297963.8167,195,80.6880096,108.06111,1,48.4370637,486.0130034,N,P,1,P,ID,514,5.410855289,FRM,307.3817643,1,N,1
0.818526556,C,WELLS FARGO BANK,5.435963254,63041.20196,195,80.66323571,116.0539972,1,44.16869567,400.3907409,N,C,4,P,NY,360,4.675153551,FRM,404.3861817,1,N,1
0.969072771,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.767300482,200260.9064,195,81.78217359,114.8207924,1,58.99268131,336.1276457,N,P,3,P,FL,193,1.97827036,FRM,334.4169155,1,N,1
0.553909356,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.468891639,196487.5809,195,82.44260882,103.4959095,1,57.47599995,479.4199493,N,C,2,P,IA,583,6.091277325,FRM,381.883546,1,N,1
0.712892485,R,WELLS FARGO BANK,7.696689519,140826.6719,195,87.76693736,115.5008922,1,54.06263553,302.8440496,N,P,2,P,LA,487,6.070859063,FRM,366.4636487,1,N,1
0.706813286,C,WELLS FARGO BANK,6.271510583,104430.6151,195,83.33162459,86.15143292,1,61.9385732,399.8795003,Y,P,4,P,ME,275,4.378451922,FRM,405.0073002,1,N,1
0.984238495,C,WELLS FARGO BANK,7.621263922,291167.6645,195,84.49886835,87.29582545,1,44.98704935,316.1932181,N,P,3,P,MO,409,6.26039953,FRM,329.4425631,1,N,1
0.233026773,R,"FLAGSTAR BANK, FSB",5.064080767,40725.15466,195,86.09959457,85.9757941,1,56.91435239,398.4302394,N,P,3,P,NE,311,5.580899865,FRM,499.5834028,1,N,1
0.285159381,R,WELLS FARGO BANK,5.516489644,36540.48011,195,87.96811631,105.6909313,1,54.62482579,483.0989187,N,P,2,P,ND,635,4.513843316,FRM,335.7442476,1,N,1
0.166057891,R,WELLS FARGO BANK,7.777514412,298060.5815,195,83.4771383,114.3519782,1,58.48568225,328.631227,Y,C,1,P,NH,220,4.012092865,FRM,364.4509128,1,N,1
0.189823416,C,WELLS FARGO BANK,7.193428786,57539.30863,195,84.93506922,98.97539815,1,59.63602547,398.1853984,N,P,2,P,RI,484,1.222118861,FRM,462.4372654,1,N,1
0.179619635,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.526772513,88272.68446,195,80.74706257,94.27362002,1,49.08554218,485.7406422,Y,P,1,P,DC,30,1.93618355,FRM,337.5285468,1,N,1
0.153718912,R,WELLS FARGO BANK,6.29479286,242863.8321,195,88.49325159,96.15340732,1,62.86249948,330.1544618,N,P,2,P,DC,81,8.47206849,FRM,453.8205148,1,N,1
0.098427762,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.175328146,232033.6253,195,82.56112359,96.19721498,1,59.95349003,487.0042546,N,C,3,P,ND,135,2.376686162,FRM,318.5019494,1,N,1
0.702644778,R,STONEGATE MORTGAGE CORPORATION,6.973205848,64779.84106,195,83.45634369,98.17430082,1,63.64548147,337.6775546,Y,P,1,P,CA,676,5.741389466,FRM,416.323722,1,N,1
0.485518803,R,WELLS FARGO BANK,7.04320167,94311.51919,195,83.97104435,86.20551394,1,61.07436805,385.6666821,Y,P,1,P,WI,41,9.395048987,FRM,455.8206986,1,N,1
0.987297461,C,STONEGATE MORTGAGE CORPORATION,7.073409469,147474.3529,195,84.22776458,109.6276387,1,60.99335382,366.080953,Y,P,4,P,GU,652,7.099155845,FRM,386.0359932,1,N,1
0.621203883,C,WELLS FARGO BANK,5.122568423,206055.8395,195,86.54428533,104.5012451,1,53.54523859,346.2836463,Y,C,2,P,MT,611,8.262025325,FRM,335.1353171,1,N,1
